postcode,state,sa4,individuals,taxable_income,net_tax,avg_taxable_income,avg_net_tax,effective_tax_rate,avg_salary,avg_gross_interest,avg_dividends,avg_capital_gains,avg_gross_rent,avg_net_rent,avg_help_debt,avg_govt_allowances,avg_business_income,pct_private_health
3135,VIC,Melbourne - Outer East,12779,945979621,229712006,74026.11,17975.74,24.28,62405.67,832.56,1542.47,1672.76,2902.06,-218.1,4668.93,331.93,2549.83,65.2
3136,VIC,Melbourne - Outer East,28662,2016786725,470839308,70364.48,16427.3,23.35,60129.32,721.68,1328.17,1097.56,2442.36,-303.4,4452.6,335.3,2441.87,61.4
3137,VIC,Melbourne - Outer East,9156,619841290,139828528,67697.83,15271.79,22.56,56820.2,575.18,1173.48,1489.61,1912.97,-120.71,4052.58,368.36,2740.95,52.1
3138,VIC,Melbourne - Outer East,14225,962790527,217446959,67682.99,15286.25,22.59,58569.56,528.18,970.62,830.04,1975.21,-317.96,4177.98,384.09,2518.01,53.0
3139,VIC,Melbourne - Outer East,9095,582849080,128594786,64084.56,14139.06,22.06,50846.06,589.92,1612.65,1051.05,2197.21,148.32,2880.81,318.43,2931.53,46.3
3140,VIC,Melbourne - Outer East,11250,775602652,178942963,68942.46,15906.04,23.07,56821.52,626.44,1580.52,1097.67,2265.16,-88.51,4040.97,342.58,2501.05,55.6
3141,VIC,Melbourne - Inner,19168,2304119248,729241649,120206.56,38044.74,31.65,74893.86,1662.51,6258.68,8542.38,4494.96,-146.62,7669.57,351.94,5468.08,63.4
3142,VIC,Melbourne - Inner,9857,2380576390,918746894,241511.25,93207.56,38.59,69201.38,5180.95,27726.76,40152.93,10168.59,889.02,5425.46,221.82,12517.66,81.1
3143,VIC,Melbourne - Inner,6978,936092536,303877780,134149.12,43547.98,32.46,78516.39,2302.23,7599.54,8693.99,5581.19,-388.79,7310.75,230.2,8125.29,76.5
3144,VIC,Melbourne - Inner South,7996,1208469538,414168133,151134.26,51796.92,34.27,77646.18,2741.98,12491.08,9224.22,5807.17,31.48,5254.28,189.69,10423.02,83.2
3145,VIC,Melbourne - Inner South,16265,1836607138,571095293,112917.75,35111.91,31.1,73549.47,1618.69,5902.61,4250.1,5323.95,-314.37,5572.54,226.14,6416.93,73.5
3146,VIC,Melbourne - Inner East,17774,2139472510,675938031,120370.91,38029.6,31.59,78323.45,2007.05,5837.38,8957.21,5654.04,-438.65,6384.73,207.83,6485.65,80.3
3147,VIC,Melbourne - Inner East,9621,911889884,259181460,94781.2,26939.14,28.42,71865.94,1470.18,2608.25,2992.75,5080.27,-629.84,5314.54,341.87,3944.77,74.8
3148,VIC,Melbourne - South East,6313,453674449,108534332,71863.53,17192.2,23.92,61628.74,960.0,1109.86,1336.77,4639.98,-508.62,5589.6,467.39,3053.96,61.1
3149,VIC,Melbourne - South East,23653,1811531250,466127732,76587.8,19706.92,25.73,58449.82,1463.24,2814.78,2470.62,5892.16,-552.83,4848.05,238.8,3300.5,69.9
3150,VIC,Melbourne - South East,41444,2877820989,717235882,69438.78,17306.15,24.92,51625.79,1551.64,3016.9,2275.64,6652.26,-503.07,4576.65,298.45,3193.42,68.2
3151,VIC,Melbourne - Inner East,7478,471155259,107908431,63005.52,14430.12,22.9,51496.47,1318.01,2001.8,1289.11,4659.42,-364.88,4685.37,312.14,2646.32,63.5
3152,VIC,Melbourne - Outer East,22481,1522235322,361939494,67712.08,16099.8,23.78,55537.38,980.07,1389.93,3174.32,4598.07,-553.34,4727.02,335.61,2460.52,66.6
3153,VIC,Melbourne - Outer East,13229,854884149,187433121,64621.98,14168.35,21.92,57522.04,561.77,774.25,747.52,2296.32,-332.7,4355.51,468.66,2220.53,51.8
3154,VIC,Melbourne - Outer East,2668,187312206,43853149,70206.97,16436.71,23.41,60063.87,699.01,1716.82,809.68,2357.24,-284.82,4200.67,327.28,2615.86,54.8
3155,VIC,Melbourne - Outer East,14535,933596258,203185619,64230.91,13979.06,21.76,57084.82,555.79,768.35,902.19,2084.34,-218.93,4547.97,478.38,2085.64,51.2
3156,VIC,Melbourne - Outer East,24155,1705051554,402439097,70587.93,16660.7,23.6,59264.92,688.56,1788.5,1265.54,2807.4,-286.91,4567.87,372.73,2402.81,58.5
3158,VIC,Melbourne - Outer East,4286,305158553,71766563,71198.92,16744.42,23.52,60977.37,684.13,1354.3,933.17,2249.02,-231.25,4968.37,332.31,2814.24,57.3
3159,VIC,Melbourne - Outer East,1643,121810084,29464691,74138.82,17933.47,24.19,58969.35,548.02,1948.22,1461.34,2962.46,-240.25,4827.14,419.2,3632.35,55.4
3160,VIC,Melbourne - Outer East,5710,416306114,99901570,72908.25,17495.9,24.0,60949.09,663.55,1363.47,1404.13,2506.46,-195.43,4953.35,368.31,3172.37,55.0
3161,VIC,Melbourne - Inner South,11974,1421770701,449400489,118738.16,37531.36,31.61,62358.28,2352.3,6303.65,9314.59,6110.29,590.99,5840.49,278.16,9302.58,74.0
3162,VIC,Melbourne - Inner South,12130,1235569411,363409919,101860.63,29959.6,29.41,65765.34,1853.97,4512.38,6793.99,6126.88,502.93,5660.92,267.62,5592.22,78.6
3163,VIC,Melbourne - Inner South,23118,1858002384,473016835,80370.38,20460.98,25.46,67889.23,1030.8,1584.1,1436.78,3466.96,-93.22,6095.46,334.36,2969.88,63.5
3165,VIC,Melbourne - Inner South,18867,1548709897,399540089,82085.65,21176.66,25.8,68594.82,1007.97,1484.25,1363.82,4541.97,-529.83,4756.11,283.19,3102.42,73.4
3166,VIC,Melbourne - South East,16179,1276494787,326278744,78898.25,20166.81,25.56,64409.36,881.81,2281.11,2995.54,4128.81,-77.18,5483.48,322.74,2878.32,59.6
3167,VIC,Melbourne - South East,6267,448585104,105722570,71578.92,16869.73,23.57,62088.03,797.85,977.39,1176.24,4233.65,-346.24,4926.81,340.87,1661.42,59.8
3168,VIC,Melbourne - South East,14949,758644844,150196418,50748.87,10047.26,19.8,45263.9,539.48,610.97,619.96,2288.95,-49.88,3821.4,404.02,2398.82,35.1
3169,VIC,Melbourne - South East,13192,787625664,166533903,59704.8,12623.86,21.14,52624.45,606.65,636.51,983.41,3148.79,-173.69,4711.56,431.43,2413.51,42.1
3170,VIC,Melbourne - South East,12431,842061536,195384272,67738.84,15717.5,23.2,57561.65,878.02,1311.87,975.88,4185.97,-443.83,5081.49,355.47,2615.69,58.3
3171,VIC,Melbourne - South East,13371,669989052,125764605,50107.62,9405.77,18.77,44387.67,518.46,505.44,802.79,2894.99,-26.06,4354.73,618.48,2407.64,30.0
3172,VIC,Melbourne - South East,13977,842977691,182293372,60311.78,13042.38,21.62,51695.78,664.73,1376.28,992.53,2980.78,-127.02,4423.14,457.74,2193.61,47.0
3173,VIC,Melbourne - South East,18732,1174355828,258417756,62692.5,13795.52,22.01,54964.52,610.7,785.81,1043.61,4060.37,-739.28,5175.84,434.57,2329.55,45.6
3174,VIC,Melbourne - South East,23483,1231850374,232765806,52457.11,9912.1,18.9,47968.33,380.51,258.77,460.02,1826.96,-169.99,4248.26,648.41,2415.63,28.6
3175,VIC,Melbourne - South East,29279,1588830769,314120456,54265.2,10728.52,19.77,45085.43,436.53,625.56,579.14,2135.43,-130.9,4120.63,841.52,3737.84,26.7
3177,VIC,Melbourne - South East,6402,319636387,57544319,49927.58,8988.49,18.0,42446.69,260.37,229.24,265.94,1114.09,-144.74,4026.5,1009.76,5003.28,19.0
3178,VIC,Melbourne - Outer East,22083,1563903766,367415636,70819.35,16637.94,23.49,61264.41,771.72,1165.41,1217.7,3989.03,-590.93,5039.31,283.63,2412.61,64.5
3179,VIC,Melbourne - Outer East,3887,252024591,56262548,64837.82,14474.54,22.32,57097.72,727.23,704.78,968.01,3273.3,-744.47,4999.66,429.19,2393.56,57.5
3180,VIC,Melbourne - Outer East,4945,315461843,70229547,63794.1,14202.13,22.26,55318.28,747.51,1002.54,929.09,3243.19,-384.32,4374.38,365.23,2398.71,59.9
3181,VIC,Melbourne - Inner,14721,1502315524,430668720,102052.55,29255.4,28.67,79320.59,1036.11,3600.9,2267.81,3614.36,-154.53,7723.47,349.65,4364.68,62.9
3182,VIC,Melbourne - Inner,17664,1535227224,415331108,86912.77,23512.86,27.05,67298.8,887.22,2451.66,2760.81,3317.45,-45.95,6245.27,482.64,4070.74,52.0
3183,VIC,Melbourne - Inner,12787,1178190920,328707388,92139.75,25706.37,27.9,66284.12,1046.77,1905.63,8615.4,3054.32,72.35,7116.25,432.98,4801.06,60.4
3184,VIC,Melbourne - Inner,10957,1141858675,330993938,104212.71,30208.45,28.99,77011.66,1264.79,3001.51,3195.79,4256.96,-343.64,6611.57,377.94,5459.26,67.1
3185,VIC,Melbourne - Inner South,9265,995109170,298785990,107405.2,32248.89,30.03,74598.53,1436.62,3642.19,3740.48,4511.65,133.93,5813.67,289.89,6853.86,72.1
3186,VIC,Melbourne - Inner South,16895,2711408787,954383267,160485.87,56489.1,35.2,74390.1,3065.25,13566.36,15229.46,8147.03,233.95,4196.93,155.87,7581.93,84.5
3187,VIC,Melbourne - Inner South,11005,1233195300,380554715,112057.73,34580.16,30.86,73426.82,2000.27,5555.77,3702.75,6393.48,-217.6,4692.71,199.08,4943.05,82.2
3188,VIC,Melbourne - Inner South,12043,1419122045,445612459,117837.92,37001.78,31.4,81541.5,1534.24,4306.33,4489.38,4975.28,-359.41,4963.62,234.72,3791.34,79.5
3189,VIC,Melbourne - Inner South,4221,330111884,82388760,78207.03,19518.78,24.96,65843.34,933.55,1299.03,1278.27,3547.33,-246.81,4481.11,341.04,3100.3,68.1
3190,VIC,Melbourne - Inner South,7826,693052514,184283079,88557.69,23547.54,26.59,75125.28,795.59,1320.64,1807.92,3272.46,-277.05,4691.56,287.13,2857.6,71.3
3191,VIC,Melbourne - Inner South,7234,857161933,269832457,118490.73,37300.59,31.48,75267.63,1777.69,5414.17,6993.94,5282.65,-196.32,4552.78,217.82,3857.79,81.2
3192,VIC,Melbourne - Inner South,15411,1214086123,303615156,78780.49,19701.2,25.01,66776.5,906.02,1673.29,835.49,3248.07,-284.72,4804.67,285.45,2508.73,68.3
3193,VIC,Melbourne - Inner South,13876,1536563436,471126770,110735.33,33952.64,30.66,69863.45,1865.85,6631.96,4385.85,5525.16,-77.8,4288.2,153.3,3933.9,83.7
3194,VIC,Melbourne - Inner South,8902,722238112,184311857,81132.12,20704.54,25.52,66270.15,1082.49,1912.73,1280.96,3596.37,38.71,4583.25,284.59,2472.39,69.4
3195,VIC,Melbourne - Inner South,23908,2014857644,527814579,84275.46,22076.9,26.2,67724.42,916.62,2298.4,2317.21,4294.35,-431.12,4793.26,243.22,2835.16,71.0
3196,VIC,Melbourne - Inner South,16541,1275714569,313346038,77124.39,18943.6,24.56,65083.39,739.77,1554.77,1826.48,2907.74,-278.67,4461.18,364.79,2525.27,63.4
3197,VIC,Melbourne - Inner South,7715,614511778,157021795,79651.56,20352.79,25.55,59747.59,1094.34,3015.65,3028.46,3846.04,31.64,3764.25,337.71,2591.22,63.9
3198,VIC,Mornington Peninsula,10232,690109628,154225548,67446.21,15072.86,22.35,58174.97,563.97,869.71,699.73,1936.46,-115.49,4084.16,597.86,2943.75,49.2
3199,VIC,Mornington Peninsula,32875,2217552986,506065768,67454.08,15393.64,22.82,56169.45,584.11,1291.51,1134.49,2365.83,-95.8,4288.13,549.96,2955.64,50.9
3200,VIC,Mornington Peninsula,2698,145869279,27630100,54065.71,10240.96,18.94,48615.32,229.2,313.5,292.69,982.13,-122.35,4613.03,1321.39,2151.34,23.8
3201,VIC,Mornington Peninsula,13627,865167595,183429504,63489.22,13460.74,21.2,57584.96,334.07,505.54,494.42,1397.49,-210.73,3758.78,553.53,2092.69,38.9
3202,VIC,Melbourne - Inner South,1750,131754219,31924207,75288.13,18242.4,24.23,64882.57,638.51,1678.64,673.88,3772.12,-299.43,4092.18,407.09,3042.44,66.6
3204,VIC,Melbourne - Inner South,21774,1928832185,524550693,88584.19,24090.69,27.2,70676.36,1265.95,2165.58,1945.72,4965.89,-354.69,5284.48,282.32,3397.81,72.3
3205,VIC,Melbourne - Inner,9063,979164202,295849033,108039.74,32643.61,30.21,75156.62,1428.42,3536.35,6517.1,4572.87,-285.58,5342.08,358.64,5181.11,63.8
3206,VIC,Melbourne - Inner,6954,1170193251,407309960,168276.28,58572.04,34.81,89949.24,2529.48,9443.15,15846.88,8401.68,-500.19,4407.68,188.44,9539.2,80.9
3207,VIC,Melbourne - Inner,12089,1366679836,409255163,113051.52,33853.52,29.95,82773.59,1425.06,4396.38,2808.14,5833.52,-467.07,4543.17,276.51,4333.25,72.5
3211,VIC,Melbourne - West,784,68301631,19071264,87119.43,24325.59,27.92,55690.74,1687.34,2016.41,1953.82,3846.8,102.09,3388.74,379.12,1205.78,53.8
3212,VIC,Geelong,12028,827798324,188701474,68822.61,15688.52,22.8,60335.39,445.02,1329.53,619.0,2045.54,-146.93,3938.5,415.08,1949.06,51.3
3213,VIC,Geelong,2900,208376210,50210447,71853.87,17313.95,24.1,54540.25,656.6,1521.29,3374.81,3321.37,209.3,3834.7,348.83,3215.88,56.9
3214,VIC,Geelong,12031,618879124,112423016,51440.37,9344.44,18.17,45986.84,212.99,245.46,222.89,734.8,-23.26,3037.66,1254.06,2096.56,23.9
3215,VIC,Geelong,12952,873771761,197979305,67462.3,15285.62,22.66,56468.61,574.63,1031.43,1496.83,2593.83,213.96,4761.35,574.76,2239.59,52.2
3216,VIC,Geelong,37474,2567441838,597494753,68512.62,15944.25,23.27,55336.93,642.51,1427.09,1420.29,2571.76,-69.57,5091.67,413.27,2816.61,60.3
3217,VIC,Geelong,16795,1164690359,262693627,69347.45,15641.18,22.55,62329.67,383.34,487.8,1098.22,1598.97,-257.74,5896.05,347.54,2446.78,52.4
3218,VIC,Geelong,9737,749372880,183413576,76961.37,18836.76,24.48,63629.05,609.82,1398.81,1327.17,3061.14,-173.3,5495.62,437.55,3371.57,63.8
3219,VIC,Geelong,11592,700079329,146181778,60393.32,12610.57,20.88,51814.14,461.5,590.1,813.45,1759.06,-78.0,4510.48,743.95,2438.89,46.1
3220,VIC,Geelong,11702,1122861479,322562227,95954.66,27564.71,28.73,60165.81,1119.51,3918.29,5712.42,4507.03,163.07,5446.13,364.01,5672.19,69.2
3221,VIC,Geelong,1343,124343938,36143983,92586.7,26912.87,29.07,50921.06,1539.06,6810.28,6451.68,5334.19,-2.22,2433.42,165.35,4248.54,73.7
3222,VIC,Geelong,10910,723813263,166551269,66344.02,15265.93,23.01,50778.59,703.98,1539.23,2050.53,2152.51,126.87,3893.54,473.26,3477.11,55.5
3223,VIC,Geelong,5676,337494217,73919437,59459.87,13023.16,21.9,42903.58,1065.55,2048.57,2664.64,2865.79,353.37,2901.68,551.5,1958.37,56.4
3224,VIC,Geelong,8993,558384642,121254855,62091.03,13483.25,21.72,50705.48,525.95,1228.06,1510.29,1977.68,4.44,3520.41,369.38,2665.61,56.0
3225,VIC,Geelong,3569,286220386,78849647,80196.24,22092.92,27.55,40971.27,1596.18,6950.78,8922.51,3518.95,400.84,3395.56,215.32,3287.7,75.3
3226,VIC,Geelong,11073,821455871,202788364,74185.48,18313.77,24.69,54954.04,869.49,2447.66,2740.72,3025.62,16.01,3954.06,312.31,3723.22,66.6
3227,VIC,Geelong,3480,352133981,99843995,101187.93,28690.8,28.35,58864.81,1453.19,6088.93,4897.0,3931.24,-94.97,3604.69,229.39,3977.09,78.0
3228,VIC,Geelong,15540,1364649050,370963492,87815.25,23871.52,27.18,59273.99,862.22,3177.7,6486.76,4122.37,-94.19,4585.95,269.0,4558.84,70.1
3230,VIC,Geelong,1966,157388896,42000933,80055.39,21363.65,26.69,46962.23,1235.49,4751.35,5664.85,4338.22,581.04,4474.71,234.51,3891.17,69.4
3231,VIC,Geelong,1020,72159178,18216485,70744.29,17859.3,25.24,38931.79,1741.16,6089.94,3813.75,3805.55,542.31,4238.7,296.34,5394.82,64.0
3232,VIC,Geelong,902,68900405,18535516,76386.26,20549.35,26.9,35409.22,1893.86,8778.76,7553.57,5540.73,1166.65,3065.74,183.94,4269.04,58.2
3233,VIC,Warrnambool and South West,1486,83603193,17515836,56260.56,11787.24,20.95,36649.75,1203.35,2122.68,1837.41,3348.0,1029.03,2615.06,441.13,3195.5,46.5
3234,VIC,Warrnambool and South West,131,9040937,2336817,69014.79,17838.3,25.85,41961.6,2122.08,3563.05,5601.11,5732.08,316.27,2793.19,468.56,5856.17,57.3
3235,VIC,Geelong,279,17373967,4005474,62272.28,14356.54,23.05,42446.38,1192.46,3307.84,5274.77,2845.24,-273.5,3919.27,345.25,5790.29,47.7
3236,VIC,Warrnambool and South West,156,8035482,1557195,51509.5,9982.02,19.38,39764.17,1004.61,1252.05,2211.94,3639.4,836.49,3162.29,220.17,1491.94,41.7
3237,VIC,Warrnambool and South West,169,8448921,1679332,49993.62,9936.88,19.88,32332.09,1690.36,585.5,969.71,2364.61,353.95,3512.86,973.86,1416.98,43.2
3238,VIC,Warrnambool and South West,170,9513567,2304907,55962.16,13558.28,24.23,31754.2,1499.72,1851.67,3105.72,3114.29,414.37,2054.74,1100.99,9077.68,41.8
3239,VIC,Warrnambool and South West,277,16639087,3608573,60068.91,13027.34,21.69,40226.41,806.13,846.03,684.35,1910.56,274.32,2266.69,726.12,1207.35,37.5
3240,VIC,Geelong,1506,109357319,26950286,72614.42,17895.28,24.64,53183.54,933.47,1927.94,937.22,3288.36,1.83,3266.37,307.44,3897.03,68.9
3241,VIC,Geelong,2010,125580901,28543739,62478.06,14200.87,22.73,47512.58,611.57,1826.69,3202.8,2048.08,-74.82,3805.02,477.24,2813.71,50.7
3242,VIC,Warrnambool and South West,668,42124437,9951042,63060.53,14896.77,23.62,43956.53,788.65,1586.14,1021.41,1955.29,167.73,4139.84,281.24,2343.76,53.1
3243,VIC,Warrnambool and South West,257,14460604,3088120,56266.94,12016.03,21.36,39422.3,1037.4,2011.65,438.4,1868.86,403.25,4267.84,431.99,2064.18,54.9
3249,VIC,Warrnambool and South West,2247,127541243,26948425,56760.68,11993.07,21.13,39023.34,1104.02,1612.44,1527.89,2137.71,272.76,2162.12,428.62,1735.62,46.2
3250,VIC,Warrnambool and South West,7733,464407867,100484322,60055.33,12994.22,21.64,47522.76,671.94,3372.03,1045.62,1672.74,259.58,2082.63,499.61,1522.8,36.7
3251,VIC,Warrnambool and South West,352,18451070,3836302,52417.81,10898.59,20.79,43059.45,926.06,2061.24,420.56,1996.09,-22.78,2111.07,546.43,-148.78,43.5
3254,VIC,Warrnambool and South West,193,11338699,2268612,58749.74,11754.47,20.01,48093.48,198.26,78.75,41.15,1402.28,233.13,2983.24,461.82,1627.1,29.5
3260,VIC,Warrnambool and South West,2835,167728212,35396660,59163.39,12485.59,21.1,42014.76,972.91,1604.65,1318.72,1623.37,356.49,2728.01,477.52,1435.67,41.3
3264,VIC,Warrnambool and South West,1404,86092953,18942736,61319.77,13491.98,22.0,42289.6,926.28,2381.09,1346.72,2105.25,483.67,2488.04,504.38,2788.62,36.0
3265,VIC,Warrnambool and South West,1688,106965199,23327579,63368.01,13819.66,21.81,40047.52,915.22,1744.66,1143.28,2016.96,381.85,2595.86,498.81,1302.96,37.6
3266,VIC,Warrnambool and South West,1857,109872345,22542879,59166.58,12139.41,20.52,40320.28,812.37,1219.53,1329.52,1765.98,407.74,1836.67,513.35,2455.36,39.3
3267,VIC,Warrnambool and South West,174,10133629,1886288,58239.25,10840.74,18.61,27373.16,685.8,432.95,99.48,2380.29,1063.85,1215.53,863.59,3721.44,40.2
3268,VIC,Warrnambool and South West,1824,103101629,22328304,56525.02,12241.39,21.66,36504.54,911.92,1567.45,592.3,1979.59,392.94,2476.92,397.52,4242.44,43.0
3269,VIC,Warrnambool and South West,440,27644505,5953126,62828.42,13529.83,21.53,40650.78,1047.47,3425.78,1907.41,3394.04,739.5,2336.84,172.34,1954.58,43.2
3270,VIC,Warrnambool and South West,176,18956581,6407348,107707.85,36405.39,33.8,31441.61,2334.39,2584.57,4025.56,3717.64,947.88,3528.59,656.01,4193.41,40.9
3271,VIC,Warrnambool and South West,130,5837528,1307770,44904.06,10059.77,22.4,24067.08,2148.67,2278.02,5291.26,2131.19,411.95,2762.05,630.27,2724.22,46.9
3272,VIC,Warrnambool and South West,923,48170767,9241796,52189.35,10012.78,19.19,37576.3,785.59,1009.62,556.76,1674.73,43.69,2974.77,714.08,2747.01,34.9
3273,VIC,Warrnambool and South West,100,5121148,1192037,51211.48,11920.37,23.28,27443.06,1400.24,2353.77,1248.55,1236.47,251.85,3593.19,449.19,1153.12,49.0
3274,VIC,Warrnambool and South West,153,6431508,1903993,42036.0,12444.4,29.6,25952.58,965.32,7596.61,64.04,6073.91,919.24,1302.06,522.93,1581.35,53.6
3275,VIC,Warrnambool and South West,330,20621565,4284364,62489.59,12982.92,20.78,50526.73,362.78,954.34,159.28,2407.1,-163.59,955.12,312.87,4631.05,34.8
3276,VIC,Warrnambool and South West,312,17700380,3624344,56731.99,11616.49,20.48,42929.29,711.87,477.06,205.32,1829.6,314.8,2834.87,479.44,1889.54,41.7
3277,VIC,Warrnambool and South West,1175,84916042,20165698,72268.97,17162.3,23.75,44013.64,953.65,2804.0,495.31,2104.13,435.94,1778.94,259.93,4895.69,41.7
3278,VIC,Warrnambool and South West,205,12695392,3000146,61928.74,14634.86,23.63,44220.39,516.0,2293.42,2704.89,1237.13,458.81,3429.8,657.69,1399.2,29.8
3279,VIC,Warrnambool and South West,233,15487361,3541965,66469.36,15201.57,22.87,33488.84,1067.6,3098.41,270.41,3248.72,754.24,3127.76,594.56,3701.42,44.6
3280,VIC,Warrnambool and South West,21156,1318571648,287842145,62326.13,13605.7,21.83,49118.92,640.77,1530.58,1176.67,1961.77,304.26,3226.12,558.9,3066.44,38.2
3281,VIC,Warrnambool and South West,1255,87813080,21108186,69970.58,16819.27,24.04,50947.33,865.87,1630.22,3300.13,2545.9,343.94,2906.07,335.6,2955.37,46.5
3282,VIC,Warrnambool and South West,1832,110582077,23072923,60361.4,12594.39,20.86,46509.17,716.78,1209.96,883.94,2418.1,667.92,2726.52,363.87,3019.23,37.4
3283,VIC,Warrnambool and South West,871,58165069,13629349,66779.64,15647.93,23.43,43021.74,750.83,1221.27,4702.36,2717.46,336.99,2239.37,332.35,3411.61,44.8
3284,VIC,Warrnambool and South West,2269,148263434,34579489,65343.07,15239.97,23.32,38927.97,1190.27,3312.43,2024.31,4229.29,1058.12,2885.38,395.49,4581.78,53.4
3285,VIC,Warrnambool and South West,793,49074408,10979265,61884.5,13845.23,22.37,44026.66,1044.08,2020.82,889.64,3094.08,590.46,2859.01,348.58,3206.24,50.7
3286,VIC,Warrnambool and South West,354,20611479,4684857,58224.52,13234.06,22.73,33454.88,1200.75,2271.79,523.0,2679.8,547.2,2524.77,765.89,3757.38,41.5
3287,VIC,Warrnambool and South West,291,13997707,3022331,48102.09,10386.02,21.59,36789.45,803.62,878.59,2611.55,1651.53,-166.53,2170.52,402.76,1351.65,41.9
3289,VIC,Warrnambool and South West,469,23887408,5203317,50932.64,11094.49,21.78,30835.72,879.57,4147.82,2013.73,1545.26,348.71,2875.52,813.63,2318.08,36.2
3292,VIC,Warrnambool and South West,95,4900249,1185707,51581.57,12481.13,24.2,35734.61,1120.11,1992.87,7501.76,2284.85,527.57,1368.76,190.46,-1033.57,49.5
3293,VIC,Warrnambool and South West,198,10890283,2286252,55001.43,11546.73,20.99,31294.57,1350.24,1327.3,225.49,1864.54,472.97,2706.71,385.1,763.28,50.5
3294,VIC,Warrnambool and South West,653,31784786,7218345,48675.02,11054.13,22.71,35362.58,1381.18,2163.68,2191.96,4457.57,1149.86,3196.42,345.97,-927.65,50.8
3300,VIC,Warrnambool and South West,6124,354208811,75115096,57839.45,12265.69,21.21,43212.02,849.79,2441.57,1762.47,1958.98,456.06,2367.91,649.68,2134.82,37.3
3301,VIC,Warrnambool and South West,846,45883859,10531007,54236.24,12448.0,22.95,37346.98,1414.31,2810.42,2149.45,3955.07,1126.17,2716.46,263.78,138.7,48.8
